feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	Prevotella_copri_clade_C	GGB1680_SGB2312	Bacteroides_ilei	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	Lactobacillus_acidophilus	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
HSM7J4IR	0.000342552925469763	0.0379020995209577	0.0754290071314618	0	0.175105338935003	0	0.0331108425143948	0.195580931700161	0.0630683211121364	9.07217793481555e-05	1.34518500412778e-05	0.0269651197699546	0.0862944522380594	0	0.0264302783834297	0	0	0.0356247743035044	0	0.00297275458121523	0.00020959859366643	1.60587977236956e-05	0	0.0155363654081401	0	0	0	0.00888072369701887	0	0	0.0219600930534334	0	0	0.00396141342029555	0.00275867203753504	0	0.000813889066450992	0.00140212074151186	0.00878207679671616	0.0241361644229016	0	0.000776349019824168	0	0	0.000122317985259066	0	0.00839593570599637	0	0.0289360764957701	0	0	0	0.00117781896291659	7.88340979163281e-05	0.00125634022711102	0.019172848869299	0	0.00253009486474061	0.00118094730013549	0.00231267542802692	0	0.0204982210710405	0	0.017661027769311	0	0	0	0	0	0.00182475909978551	0	0	0	0	0.0216760400339571	0.00136124380185154	0	0	0	0	0	0	0.00199952887241483	0	0	0.000128261825974979	0.00797809413145836	0.000973121430893101	0	0	0	0	0	0	0	0	0	0	0	0.000210641372739397	6.01683525102134e-05	0.000633175453105755	0	0	0	4.75507257273085e-05	0.000446935110673792	0.000261007601963719	0	0	0.00500252404674612	0	0.000928699042384694	0	0	0	0	0	0	0	0.0013880432240268	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015093184302129	0	0	0	4.73421699127152e-05	0.00203623469578328	0	0	0	0	0	0	0	0
HSM7J4IS	0	0.0239647987317864	0.0847318709605685	0	0.0860205647319773	7.71581124039374e-05	0.113687011131821	0.255895237474275	0.0574976121863625	0	2.69797902975352e-05	0.0256275305050474	0.142526260840204	0	0.0225664484642061	0	0	0.0115181221411897	6.66319063408833e-05	0.000140724133483738	0	0	0	0.0394225834334686	0	0	0	0.00758040130802929	0	0	0.00612788706750323	0	0	0.00169267525264427	0.00427323087689837	0	0.0002847185445793	0.000284309759877822	0.00387844705144617	0.00216298205169451	0	0.00147142053296941	0	0	0	0	0.00294498718562157	0	0.0150323420236192	0	0	0	0.000777099717509332	2.42204935625596e-05	0.000540822160055153	0.0195896782680446	0	0.00286118632181862	0.000386505935247276	0.00116074415984626	0	0.0103324421145533	0	0.021877646242216	0	2.04392350738902e-05	0	0	0	0.000922320482709326	0	0	0	0	0.0112530252622814	0.000727330180104407	0	0	0	0	0	0.003013152034593	0.00707923126401749	0	0	2.96368908571409e-05	0.00381161075275455	0.00045150270278225	0	0	0	0	0	0	0	0	0	0	0	4.72146330206869e-05	0	3.5155484327092e-05	0	0	0	2.49358667901463e-05	1.72711536374376e-05	0.000862229131592088	0	0	0.00165005944751521	0	0.000276338458199004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00162655432718024	0	0	0	3.57686613793088e-06	0.00109513421525907	0	0	0	0	0	0	0	0
HSM7J4J7	0.557660153435934	0.011602013666635	0.0469055674113827	0	7.66274539813559e-05	7.71417321959889e-06	0.0331899731382203	0.0268597225942168	0.00989666710688882	0	0.0544667942899484	0.0138235926982368	0.0476778075784861	0	6.82961469041882e-05	0	8.74272964887941e-06	0	0.0271484383839157	0	0.00918079183210997	0	0	0	0.0842386687023856	0	0	0.00481899258246246	0	0	0.000307641227997635	0.0201209294365033	0	0.000725852272142866	0	0	0.00221427628095389	0	0	0.00380637877783634	0	0.000496072765841723	0.00516592466605858	0.00197400549907409	0	0	0.00400725584847471	0	0.000948226172153192	0	0	0	0.00155949725807427	0.000830045038428925	0	0.0002858358316969	0	0.0029733509257625	0.000134843747878601	0.00130564953132798	0	0	0	0.0123080147996928	0	0	0	0	0	0.0015011781085341	0	0	0	0	0	0	0	0	0	0	0	0.00290659761350223	0	0	0.000250659201815525	0	0	0	0	0	0	0	0	0.000669487379818324	0	0	0	2.0776839871454e-05	0	0	0	0.000338600776518961	0	0	0	0	0	0.00527176312263149	0	0	0	0	0.000607979705347382	0	0	5.65706036103896e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000703121175055778	0	0	0	0.000929815012069081	0	0	0	0	0	0	0	0	0
HSM7J4J9	0.517372362953636	0.0255777810040035	0.038943486164108	0	0	2.2218346693255e-05	0.0166268308957575	0.0345406011878801	0.00498634484761106	0	0.0767249223600673	0.0164327500865146	0.0743023109413995	0	0.000103888525177597	0	0	0	0.0367403189641502	0	0	0	0	0	0.0668581502627801	0	0	0.00645762550398363	0	0	0.0155285952658283	0.00821510687278394	0	0.000657926841578826	0	0	0	0	0.000267736150335623	0.00299988261814099	0	0.000215588980471088	0.0105353515708422	0.00607331912373681	0	0	0.00269268100267442	0	0.000306694347277222	0	0	0	0.000685522231079125	0.0013734793494671	0	0.0002243139933278	0	0.00427221269065294	0	0.000585083129589065	0	0	0	0.017569436645196	0	0	0	0	0	0.000504123126569805	0	0	0	0	0	0	0	0	0	0	0	0.00122211052176693	0	0	5.68140372064978e-05	0	0	0	0	0	0	0	0	0.00142390180748787	0	0	0	0	0	0	0	8.38007048795847e-05	0	0	0	0	0	0.00542685654323716	0	0	0	0	7.30466192654906e-06	0	0	2.13052639524293e-06	0	0	0	0	0.0002243139933278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163107013601585	0	0	0	0	0.00152505108444301	0	0	0	0
HSM7J4JD	0.358827635760529	0.0565932151471058	0.0806983100933802	0.00935088141621014	0	1.68041128369855e-05	0.0376728976182093	0.0437541643324809	0.0132961024378719	0.000387405661609303	0.104181450405495	0.0163376468613663	0.0986904534620218	0	0.00100591848952486	0	0	0	0.0331481371628624	0	0	0	0	0	0.0693230392282903	0	0	0.00457335066114061	0	0	0.00734461206490761	0.00398237228317481	0	0.000253883825272048	0	0.000901348317473017	0.000179682531841263	0	3.79610982763231e-05	0.00059705215369001	0	0	0.0129235775267869	0.00788598794112568	0	0	0.00185067946316731	0	0.000183529256466596	0	0	0	0.00171472811654037	0.00075426171535169	0	0.000639771042950299	0	0.00287552788703263	0.000340333899746662	0.00121394530807911	0	0	0	0.0041916138568739	0	0.000473045899320688	0	0	0.00332103933640356	0.00177394742985143	0	0	0	0	0	3.23934705291208e-06	0	0	0	0	0	0.0027370458005206	0	0	0	0	0	0	0	0	0	0	0	0.000906915945220211	0	0	0	0	0	0	0.000886771255734909	0.000124107483964725	0	0	0	0	0	0.0075307732908547	0	0	0	0	0.000225033390582043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000617399302366119	0	0	0	0	0.00567240037843672	0	0	0	0
HSM7J4JF	0.310340896204563	0.0340403957705418	0.0886148081889943	0	0	1.44419532640085e-05	0.0740112474338836	0.0104465157007932	0.0135690287227059	0	0.0990521705391273	0.0293976129078517	0.111585345078777	0	1.32215065093035e-05	0	0	0	0.0175881632937417	0	0.00289530651774504	0	0	0	0.015094587166087	0	0	0.00370659849793516	0	0	0.074625030447604	0.0179027334447669	0	0.00211706830382819	0	0	0.000576762795494313	0.00301216429450804	0.00162278736817268	0.000190796509318873	0	0	0.0218925772936898	0.0216387243687112	0	0	0.00242533281328741	0	0.00045644708625965	0	0	0	0.000578491761730146	0.00141439608480681	0	0	0	0.00433960354804212	0.00933540063453061	0.000845769601010529	0	0	0	0.00566439850027435	0	0	0	0	0	0.00100625834925423	0	0	0	0	0	0	0	0	0	0	0	0.00135296693148666	0	0	8.74653507538542e-05	0	0	0	0	0	0	1.85101091130239e-05	7.27182858011697e-05	0.0047341129615005	0	0	0	0	0	0	0	0.000200763491148963	0	0	0	0.000647141891682299	0.00165004401236109	0.00119807189753536	0	0	0	0	0	0	0	0	0	0	0.000128757132621371	0	0.00849776734521811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000904452749132592	0	0	0	0.000492145153834771	0	0	0	0	0	0	0	0	0
HSM7J4JH	0	0	0	0	0	0	0	0	0.0476554848295663	0	0	0	0	0.000134190952201416	0	0.00587428218095339	0	0	0	0.000107587156437467	0.00417796790832168	0	0	0	0	0	0	0	0	0	0	0	0	0.0822210817619026	0	0	0.114305493847902	0	0	0	0.00144586356096846	0	0	0	0	0	0	0	0	0	0	0	0	0.000835851415808303	0	0	0	0	0	0.00993036485758121	0	0	0	0	0	0.0262040356434608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012650280681765	0	0	0	0	0	0	0	0	0	0	0	0	0.564676230047593	0	0	0.0287024484985087	0	0	0	0	0.0754705150834732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261094573915599	0	0	0.00833062119159925	0	0.00255349560398644	0	0	0	0	0	0	0
HSM7J4JJ	0	0.416286887343245	0	0	0	0	0	0	0.0794047918361886	0	0	0	0	0.0753431648013544	0	0.00970948453853793	0	0	0	0.19285020973702	0.00625632803228288	0	0	0.0402664582262778	0	0	0	0	0	0	0	0	0	0.0460410850608854	0	0	0.00330423871455231	0.000167393392168104	0	0	0.0344330656263345	0	0	0	0.00354575710617783	0	0	0	0	0	0	0	0.000316422482668829	0.00148194349515845	0	0	0	0.000326995868477319	0	0.00217544630539745	0	0	0	0	0	0.00130008125925241	0.0115027307716579	0.0256355634384784	0	0	0	0	0	0	0	0.00022604785870573	0	0	0	0	0.0061056294598124	0	0	0	0.000853105286548214	0	0	0	0	0	0	4.70793915472786e-05	0	0	0	0	0	0.0149003491777189	0	0.000907307801166477	0.0050667664794287	0	0	0	0	0.0039466553765166	0.00396390669020413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00745523868416773	0.00254440182071478	0	0.00136830742241667	0	0	0.00226715651493635	0	0	0	0	0	0	0
HSM7J4JN	0	0.178910911324127	0	0	0	0	0	0	0.0655375940552719	0	0	0	0	0.00448934857070236	0	0	0	0	0	0.521958566896555	0.00969569501587332	0	0	0.0390344729062907	0	0	0.0016878292202096	0	0	0	0	0	0	0.0423670934478968	0	4.52911919447465e-05	0.00950202447121407	0	0	0	0.00764531093079258	0	0	0	0.00155161765040563	0	0.0114912316477724	0	0	0	0	0	0.00202402055544126	0.00329791982737972	0	0	0	9.45256468697577e-05	0	0.00117092377582527	0	0	0	0	0	0.00162608898840433	0	0.0114426731807869	0	0	0	0	0	0	0	0.0163948481607157	0	0	0	0	0.0312559923514218	0	0	0	0.000845322918312039	0	0.00182719540039779	0	0	0	0	0.000183418060910569	0	0	0	0	0	0.00212395410582681	0	0.0036312945461969	0.000531101191113281	0	0	0	0	0.00198424993166888	0.00710260528005166	0.0121813026693186	0	0	0	0	0	0	0	0	2.15189494065825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073879848551662	0	0	0	0	0	0.00095607227572917	0	0	0	0	0	0	0
HSM7J4JP	0	0.530547678911432	0	0	0	0	0	0	0.0929487203061141	0	0	0	0	0.00818598927398782	0	0.000100134104047214	0	0	0	0.276600971479433	0.00839077560010327	0	0	0.0173056528906446	0	0	0.00290578032258732	0	0	0	0	0	0	0.011770538024849	0	0	0.00181722909705832	0.000423757441366648	0	0	0.00257889973739227	0	0	0	0.00107741353924464	0	0.00504558203184391	0	0	0	0	0	0.0039595525466057	0.000457906007804575	0	0	0	0.000575061858814695	0	0.000640101743814933	0	0	0	0	0	0.000738974977716747	0	0.00499945519902468	0	0	0	0	0	0	0	0.00817401100760652	0	0	0	0	0.00447913611902278	0	0	0	0.00261945772706932	0	0.000790355436141813	0	0	0	0	1.63913118902044e-05	0	0	0	0	0	0.00122787737659575	0	0.00221566406300484	0.000631695942845596	0.00216617490979788	0	0	0	0.000537130681940568	0.000400851633725208	0.00365841472687924	0	0	0	0	0	0	0	0	5.85253892490007e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000897214180964497	0	0	0.000558145184363907	0	0	4.42355276011301e-05	0	0	0	0.000454543687416842	0	0	0
HSM7J4L5	0.365626654833044	0	0.104111822918984	0	0.351264858671997	0	0	0	0.000202438319449271	4.6801334248915e-05	0	0.017227500985133	0	0.0159776949050083	0.0719091977950659	0.0132556010273444	0	2.80607571513803e-06	0.0175083089906265	0	0.00146567347621069	3.39735595511395e-05	0	0.0013589423820456	3.48755124595774e-05	0	0.00640627085766101	0	0	0	0	0	0	0.0019536299996753	0	0.00192216186486982	0	0	0	0	0	0	0	0	0	0	0	0	0.00285317770035681	0	0	0	0.0013163501613694	0.000200433979652744	0	0	0	0.000589776985128199	0	0.00114076999519359	0	0	0	0	0	0	0	0.0152456097943267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109096215124988	0	0	0	0	0	7.97727239017909e-05	0	0	0	0	0	0	0	0	0	0.00523593685046863	0	0	0	0	0.00189279828685069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51978624116929e-05	0	0	0	0	0	0	0
HSM7J4L9	0.294364420215484	0.000103260705284817	0.155434850305451	0	0.19766208836966	0	0	0	0	0	0	0.0160496349257324	0.0019633734886964	0.0216161781326285	0.0885636030155372	0.000299537193227963	0	0	0.027945004443862	0	0.00702517674520228	3.20534212868382e-05	0	0.0266037310588117	0	0	0.00286117358936037	0	0	0	0	0	0	0.00359495349312302	0	0.00398923086192664	0.00047988840540518	0.00047238222447092	0	0	0	0.000400667766085492	0	0	0	0	0	0	0.00371403803929628	0	0	0	0.00503441583958358	0.00120626356311106	0	0.0798727641470717	0	0.00265688374609552	0	0.00345243749024957	0	0	0	0	0	0.000223359600232975	0	0.0088129664609635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00243555284341234	0.00144291113229522	0	0	0	0	0.0248298379212667	0	0	0	0	0	0.00151158254435595	0	0	0	0	0.0030921408054051	0	0	0.000843836745839293	5.4977703599578e-05	0.00223663904865446	0	0	0	0	0.00721080257100898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732055510845316	0	0	0	0	0	0.00117532592547661	0	0	0	0	0	0	0
HSM7J4LP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSM7J4MK	0.199156955752451	0.0258322293693951	0.067082692676036	0	0.0819147212353214	0.000581885748108265	0.00215454708470288	0.000145603133059138	0.126039740173211	0.110444085341557	0.0516870050994811	0.00768177687236463	0.0436952684460311	0	0.000587891087170762	0	0	0.00191327995394642	0.0164896074973603	0.00760476103280875	0	0	0	0	0.0357572637736666	0	0	0.000462200394160956	0.000357370352631402	0.0465008153564738	0.0160361517197289	0.0119539961527902	0	0.00462021287557338	0	0	6.86926503289127e-05	0.0095157231365907	0.000720746044325302	0.000844329600821951	0.00183394626422607	0	0.00897482119366333	0.0278117787666804	0.00601281939711874	0	0.0022092272772193	0	0	0	0	0	0.00269365796159407	8.94479449835074e-05	0	0	0	0.00977521699818597	0.0033698380686661	0.00529902690328686	0	0	0	0.00663136932055594	0	0	0	0.000598110699259572	0	0	0	0	0	0	0	0.00165915929045971	0	0	0	0	0.000889211608552193	0.00373500482639618	0.000115787151397968	0	0.00022556896373344	0.00421574802187292	0.0039998718861	0.000518882366364875	0	0	0	0	0	0	0	0	0	0	0	0.000360320343749822	0	0.00111751984975274	0.00200989216307467	0	0.000175840542022938	0	0.00280775940378151	0	0	0	0.000554598330262883	0	0	0.0153014985744168	0	0	0	0	0.00251844956052507	0	0.0103327653195673	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160458445476893	0	0	0	0	0.000148026340049268	0	0	0	0	0.00339396478174175	0	0.000610858875164172	0
HSM7J4MS	0.000939811942199179	0.0228309644841626	0.0539567158693423	0	0.000654589827761368	0.142982657987929	0.388635126920288	0.00279548122908604	0.00221285669639101	0	0.0424756629916998	0.114408477247852	0.00240774155750154	0	0.0265509307731417	0	0	0.00499636062672129	0.0811394999031158	0	0	0	0	9.61228976414969e-05	0	0	0	0.000612161769457096	0	0.00448478786630614	0.00690105563648127	0	0	0.000901646990231701	0	0.00359410314951191	0.00680127864769395	0.003640185298962	0	0	0	0	0.0104278626073909	0	0	0	0	0	0	0	0	0	0	0.00901494736433958	0	0	0	0.00120280500216657	0	0.000461633514755575	0	0	0	0.00222117990400093	0	0	0	0	0	0	0	0	0.0272120167629401	0	0	0	0	0	0	0	0	0	0	0	0.00340581595297022	0	0	0.000792430265984338	0	0	0	0	0	0	0	0	0	0.000340947004411604	0	0	0	1.83719582609404e-05	0.000423468562788095	0.0256032016334599	0.00326168235777389	0.00104669410821449	0.000475031848956923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36908381074199e-05	0	0	0	0	0	0	0	0	0	0	0	0
HSM7J4MW	0.000523951374577158	0.0396343260780349	0.0766939652550924	0	0	0.36351564016093	0.101782916284133	0.000333414182991752	0.0196798291361102	0	0.000655016925069566	0.0447244354571582	0.000101536948207556	0	0.113130395510243	0.0242548975259072	0	0.0433123466131574	0.063925797627123	0	6.94181176521022e-06	0	0	0	5.09756923654264e-05	0	0	0.00563820168118248	0	0.0174304749059203	0.00878667594866333	0	0	0.00149062456516543	0	0.00230219488691012	0.00281858279493712	0.0108726385795437	0.00174964739222552	0	0	0.000423450517677842	0.0197946280530632	0	0.00233161988006414	0	0.00179502819152645	0	0	0	0	0	0	0	0	0	0	0.000251770187902411	0	0.000396512143663592	0	0	0	0.000874875500678174	0	0	0	0	0	6.72423259047993e-05	0	0	0.0136227357390061	0	0	0	0	0	0	0	0	0	0	0	0.0033184968511631	0	0	0.00146648363768343	0	0	0	0	0	0	0	0	0	1.95821257257426e-05	0	0	2.69383740142497e-05	0	0.00179575345544222	0.000654188052022973	0.00518294316034166	0.00143053126928749	0.000305854154192559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583008579146859	0	0	0	0	0	0	0	0	0	0.000733345427972537	0	0	0	0	0	0	0	0.00150958503610623	0
HSM7J4MY	0.0973526572760626	0.0469855556299356	0.0434367624226117	0.455717932051645	0.000138310943731955	0	0	0.0369507241619825	0.000472481412779887	0.017555448544226	0.0258507580648992	0	0.0131531440096569	0	0.0355441850019543	0	0	0.00223640482241998	0.00971836825477717	0	0.00075385402742897	0	0	0	0.00323146622556884	0	0	0.000413961091544353	0	0	0	0.019396247357408	0	0.000210867504378226	0	0	2.48333466497532e-06	0.000159797187137621	0	0.000253732020117169	0	3.95174124948431e-05	0.00424531459531362	0.00098102516373813	0	0	0	0	0	0	0	0	0	0	0.00470915832230229	6.83456888230499e-05	0	0.00106427086055104	0	2.65608838080088e-05	0	0.00738403366969921	0.00564580737528801	0	0	0	0	0	0.152415636802588	0.000145652976654494	0	0	0	0	0	0.000487381420769747	0	0	0	0	0.000649769913644735	0.00221621423188299	0.00322239665548806	0	0	5.98159741042168e-05	0.000527654630771322	0.000919157739258497	0	0	0	0	0	0	0	0	0	0	0	0	3.72500199746478e-05	3.91934992776723e-05	0.000671472099195183	0	0	0	0	0	0.000190137058479291	0	0.00248808539216173	0	0	0	0	0	0	0	0	0	0.00137069276399467	0	0	0	0	0	0	0	0	0	0.000212379099391691	0	0	0	0.00015947327392045	0	0	0	3.41188588753296e-05	0	0	0	0	0	0.000454342272618319	0	0	0
HSM7J4N4	0.133076949826782	0.0691303958685238	0.0391537063967989	0.216097775380913	0	0.000336688628008092	0	0.0253263274430876	0.00082821069889969	0.0297783019970436	0.0222174588958825	0	0.0127166371270757	0	0.0242967648589653	0	0	0.00136670727529055	0.00257253827082513	0	0.00585744719786243	0	0	0	0.00252123116530408	0	0.000388337780899276	0.00209868864739078	0	0	0	0.0166492697573687	0	0.0027302221084598	0	0	0	0.000279566717194663	0.000340451149079635	0.00660402259108864	0	0.00248212374931804	0.0048667639981461	0.00673457067069219	0	0	0.000168173290318976	0	0	0	0	0	0.000128723826962796	0	0.00743713596896034	0.000175584316672015	0	0.00362228164978568	0.000444775596972424	7.71886898616589e-05	0	0.0430375402689519	0.00968039663813042	0	0	0	0	0	0.212538886510393	0.0014619104599796	0	0	0	0	0	0.00677573037089907	0	0	0	0	0.00204931981030053	0.0052824655686566	0.0100615514242567	0	0	0.000252088911793393	0.00410023584166171	0.00141208555972917	0	0	0	0	0	0	0	0	0	0	0	0	0.000335776501687718	0.000778727846019395	0.00597978614058261	0	0	0	0.000202149995752911	0	7.94690056625933e-05	0	0.0338933598914114	0	0	0	0	0	0	0	0.000228715674833807	0	0.00354805737046524	0	0	0	0	0	0	0	3.64850528149616e-06	0	0	0	0	0	0.000720579793095545	0	0	0	0.000176610458782437	0	0	0	0	0	0.0168958859112399	0	0	0
HSM7J4N6	0.0621026222103364	0.0435521162307652	0.0195682877902768	0.645418667886851	0.0019921770132391	0	0.000588862420653262	0.0139229789801674	0.000502192260385604	0.00649428476764204	0.0063412464941611	0.000468389867320454	0.00821676402889487	0.000712117488049359	0.0148660451354698	0	0	0.000942035594538234	0.00162457598865559	0	0.00148648084625528	0	0	6.28642066150653e-05	0.000634722374659335	0	6.64711692897005e-05	0.00104715279248474	0	0	7.64676087022609e-05	0.00386377841706897	0	0	0	0	0	7.34789824861346e-05	7.5746216167333e-05	0.000420056567480346	0	2.75159724036436e-05	0.00137136720889621	0.000589789925341024	0	0	0	0	0	0	0	0	0	0	0.00649593366486473	0.0014229983031817	0	0.000737160114618968	9.3471861311254e-05	0.00037708218361398	0	0.0164538301048441	0.00105426366175759	0.00014252655368629	0	0	0	0	0.0950641807479913	0.000905038463104121	0	0	0	0	0.000533933531922392	0.000517547615771908	0	0	0	0	0.000388212239867139	0.000440976950993228	0.000874739976637187	0	0	0	0.000123358123472515	0.000663990300362087	0	0	0	0	0	0	0	0	0	0	0	0.00014633962851376	4.17377109493468e-05	0.000419438231021837	0.000454477297004005	0	0	0	0	0	0	0	0.0350021719068105	0	0	0	0	0	0	0	0	0	0.000112949459754283	0	0	0	0	0	0	0	0	0	4.43141128597923e-06	0	0	0	0.000187459003004599	0	0	0	0	0	0	0	0	0	0.000232494508399328	0	0	0
HSM7J4NA	0.139526649231185	0.0648850160075754	0.0646571898814087	0.173964580421157	0	0	0	0.0259426432790729	0	0.023930197952834	0.048327884745457	0	0.025126144203454	0	0.0412018081796456	0	0	0.00289500383279975	0.0131334265229743	0	0.00715098976417009	0	0	0	0.00349652793434639	0	0.00367272399332642	0.00118704062767732	0	0	0	0.0156326374171439	0	0.00208504306263246	0	0	0.000522838977318843	0.00174178202642377	0.000875118365874554	0.00321267529422374	0	0.0013729314154304	0.00634474906434594	0.0033621544843757	0	0	0.000128060603327771	0	0	0	0	0	0.000269197817558732	0	0.012442620733192	0.000223204220588898	0	0.0037590747170492	0.00014271542589169	3.96807503269143e-05	0	0.0311169229381792	0.022416242052577	0	0	0	0	0	0.133361703566758	0.00112447580826983	0	0	0	0	0	0.0007834693601479	0	0	0	0	0.00116393109978807	0.0025402443973486	0.00253798980926185	0	0	0.000676150967218289	0.00221569644226	0.00104984894259819	0.00135681111061009	0	0	0	0	0	0	0	0	0	0	2.23204220588885e-05	1.2512963881498e-05	0.000678856472922396	0.0044012941335618	0	0	0	0.000564323398115163	0	0.00208650854488885	0	0.0852537538891644	0	0	0	0	0	0	0	0.000785160301212967	0.000425553501375297	0.00911823059926951	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00067919466113541	0	0	0	0.00011408215718988	0	0	0	0	0	0.00416918429003021	0	9.32272173873832e-05	0
