feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	Prevotella_copri_clade_C	GGB1680_SGB2312	Bacteroides_ilei	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	Lactobacillus_acidophilus	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
CSM7KOTA	0.034315880901398	NA	0.00925285985756566	NA	NA	NA	0.000284266202094091	NA	0.000368411407800501	NA	0.000749976779738879	0.0131934260302893	0.00832495312017552	NA	0.0115012840176825	NA	0.0271076089657821	0.00218064610062782	4.53861968726691e-05	NA	0.000895373268835397	NA	NA	NA	NA	0.0421037305546003	NA	NA	NA	NA	0.00035646238694243	0.00174184592289869	0.256303384635467	0.000356562798882415	NA	NA	0.000180540668090842	NA	NA	NA	NA	NA	0.00195010028642506	0.000292901628932696	NA	0.00746643103331417	NA	0.557341091829229	NA	NA	NA	NA	NA	0.000191686393429042	NA	NA	NA	9.86045250640752e-05	NA	NA	NA	NA	NA	NA	0.0170282584302099	NA	NA	NA	NA	2.12873312765618e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00214439739029368	NA	NA	NA	0.000140476304037312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.43408834744537e-05	NA	0.000937144635868651	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00131619970930743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00177447980339342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM7KOTC	0.072887654290817	NA	0.0364466764426787	NA	NA	NA	0.00105281534131787	NA	0.00358353925898764	0.000753529539596299	0.000936761271737809	0.0139635292141189	0.0369367555731433	0.00331592449230728	0.0225155853820968	NA	0.0111836013736681	0.0171672352293251	0.000586078530797122	0.000774351327339654	0.00071868044221532	NA	NA	NA	NA	0.0792553953361606	NA	NA	NA	NA	0.0055581022671968	0.0540883196674826	0.204449133851986	0.01932426285118	0.00122793753507512	NA	0.00589563440535221	0.006559411080939	4.6246286461553e-05	NA	NA	0.00174234528069249	0.00829605776709121	0.0017976874007472	NA	0.0168127168959054	NA	0.149203122785973	0.000394408495201728	NA	NA	NA	6.02735960991797e-05	NA	NA	NA	NA	NA	NA	0.000128875907295702	NA	NA	NA	0.00303614541805054	0.118114001918015	NA	NA	NA	NA	0.000643612417982703	NA	NA	NA	NA	NA	0.00611568782529249	NA	NA	NA	NA	NA	0.00052854464361154	NA	NA	NA	0.000435065775479538	NA	0.0314880224857774	NA	NA	NA	0.0174447129480945	NA	NA	NA	NA	NA	0.00026728600161073	NA	NA	NA	NA	0.00537508971176838	NA	0.0306126306937042	NA	0.000209971291138236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000707283253134746	NA	0.00404786512566442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00314200777047201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000169423599216969	NA	NA	NA
CSM7KOTK	0.0936418287183861	NA	0.0227989926715408	NA	0.000493455589395729	NA	0.00654811351506612	NA	0.00291595679967788	0.00186649491237147	0.000112226681033201	0.0213450589896477	0.0658022060005613	0.00197291087184864	0.0326591035378293	NA	0.0175556709850962	0.0439373722709405	0.000173751968097087	0.000894167505328488	0.00020633758309759	NA	NA	NA	NA	0.125997977185284	1.94830075702297e-05	NA	NA	1.01402787938622e-05	0.0270645180365367	0.036241242473549	0.170466289896443	0.00441318605394925	0.00410282516142697	NA	0.00523420682910178	0.00988893660263518	5.66260512421318e-05	NA	NA	0.00169957908728148	0.0111806258238264	0.00548156127024196	NA	0.0141781605967224	9.37690949140338e-05	0.0929835081468025	0.000287687684882063	NA	NA	NA	7.58811873787933e-05	NA	NA	NA	NA	0.00104706923725393	NA	0.000369493529533676	NA	NA	NA	0.00242717257467033	0.102789955290485	NA	NA	NA	NA	0.000332578357295343	NA	NA	NA	NA	NA	0.00136517775851758	NA	NA	NA	NA	NA	0.00022855504787066	NA	NA	NA	0.00084221281847454	0.000332920164445699	0.0135887711337937	NA	5.08153296860981e-05	NA	0.0160779247383951	NA	NA	NA	NA	NA	5.02456511021731e-05	NA	NA	NA	NA	0.00130855170727544	NA	0.0142897036634549	NA	0.00188985173431239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000943387734979598	NA	0.0077342982625145	NA	0.00824643930946297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00300642175880515	0.000142989324565144	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00053561180460617	NA	NA	NA
CSM7KOTO	0.070209320639484	0.0440353234040012	0.0545569150397691	NA	0.163594164272187	NA	0.0406843716788197	NA	0.075329135743509	NA	0.0176264439729897	0.0132063413875483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00645108832690997	NA	NA	0.0100302406972003	0.0209511834619086	NA	NA	NA	NA	NA	0.000874357967250328	NA	NA	6.50680217810313e-05	0.00525478242250609	0.00150334884446697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.412518820128654	NA	0.000659623216064585	NA	NA	NA	NA	NA	0.0095714751660648	NA	NA	NA	NA	0.0222402087275234	NA	NA	NA	NA	0.00127936271577682	NA	NA	NA	NA	NA	0.00176053713908963	NA	NA	NA	NA	NA	NA	NA	NA	0.00179805661452419	0.000221416301605597	NA	NA	NA	NA	0.00181861523120066	NA	NA	0.00448989908905797	NA	NA	NA	NA	NA	0.00237452022613245	NA	0.00227511931450171	NA	NA	0.00296722514491512	NA	NA	NA	NA	NA	NA	NA	6.42456771139722e-05	NA	NA	NA	NA	NA	0.00119301652573564	NA	0.0018457526052136	NA	NA	0.000144424282152211	NA	NA	NA	NA	0.00473238797275696	NA	NA	NA	NA	NA	1.00737221714706e-05	NA	NA	0.00179630913210669	0.00186682518730699	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM7KOTQ	0.0856222623675886	0.171841516816034	0.0384727509271861	NA	0.192962476188685	NA	0.0289045557424466	4.04264056201774e-05	0.0380628660873152	NA	0.010163025425723	0.010354132070473	0.000619367123539096	NA	6.83141399784824e-05	NA	NA	NA	NA	NA	7.69614994694296e-05	NA	NA	0.0156262109681162	NA	NA	0.0288245676671553	0.0947666288452781	NA	NA	NA	NA	NA	0.00227047232634183	NA	9.92284501586183e-05	0.000266230580327537	0.00642282626190106	0.00726951084805843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180338412251838	NA	0.000365999490454342	NA	NA	NA	NA	0.000140195315746982	0.0073494989233497	NA	NA	NA	NA	0.01525480687798	NA	NA	NA	NA	0.00701895360680824	NA	NA	NA	NA	NA	0.00302203595809879	NA	NA	NA	NA	NA	NA	NA	NA	0.0127192929832407	7.19892677621354e-05	NA	NA	NA	NA	0.00178232888307786	NA	NA	0.00835918623591142	NA	NA	NA	NA	NA	0.00199624293848517	NA	0.0015471207049241	NA	NA	0.0102324204856379	NA	NA	NA	NA	NA	NA	NA	3.4265161982878e-05	NA	NA	NA	NA	NA	0.000998229561236222	NA	0.00426304013704335	NA	NA	0.000131980324230582	NA	NA	NA	NA	0.0036141638992414	NA	NA	NA	NA	NA	4.19396935310936e-05	NA	NA	0.00597997336397093	0.00200359319405247	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM7KOTS	0.0579222021390051	0.176575710783434	0.021866690378923	NA	0.142848104188006	0.000668047221590465	0.0239736611552771	0.0176778290973325	0.0447054692661228	NA	0.00609541789146741	0.00672721272116952	0.00012597136175042	NA	7.74068367679046e-05	NA	NA	NA	NA	NA	0.00349413777162931	NA	NA	0.0200857631270994	NA	0.000109897187988602	0.129883656042322	0.0631944171316492	NA	NA	NA	NA	NA	0.00223339814303393	NA	NA	0.00095647033944437	0.00506051470416395	0.0339025984870896	NA	NA	NA	NA	NA	NA	NA	0.00119382090520398	NA	NA	NA	NA	0.0957746013234403	NA	0.000242936626144928	NA	NA	NA	NA	0.000431152660760262	0.0111731467817167	NA	NA	NA	NA	0.0203880943953004	NA	NA	NA	NA	0.0166953664769116	NA	NA	NA	NA	NA	0.00370777608105944	NA	NA	NA	NA	NA	NA	NA	NA	0.0232135009379451	NA	NA	NA	NA	NA	0.000678991339896384	NA	NA	0.0153311137293394	NA	NA	NA	NA	NA	0.00307655125751909	NA	0.00420550546151404	NA	NA	0.0105485340296529	NA	NA	NA	NA	NA	NA	NA	3.69363992824762e-05	NA	NA	NA	NA	NA	0.000289905133874497	NA	0.0181487681881841	NA	NA	0.000189242045706513	NA	NA	NA	NA	0.00603967128884663	NA	NA	NA	NA	NA	0.000348501767304104	NA	NA	0.00796184606755599	0.00213946112757479	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM7KOTU	0.106226894255559	0.156503708198512	0.0265413574230829	NA	0.149105728747946	0.0023196333834967	0.0333901880543185	NA	0.0384102299700992	NA	0.00926284045401388	0.0109379677614007	5.26372057424902e-05	NA	0.000318002828895624	NA	0.000508826322177405	NA	NA	NA	NA	NA	NA	0.0261306128507362	NA	0.000181996135797016	0.0351357162621394	0.0598421821053335	NA	NA	NA	NA	NA	0.000964361560280116	NA	NA	0.000252397036231071	0.00578126527418916	0.0393843997053624	NA	NA	0.000269615832312464	0.000245858252909022	NA	NA	NA	0.000985503626354739	NA	NA	NA	NA	0.148168067219564	NA	3.99955579865286e-05	NA	NA	NA	NA	0.000452810745051857	0.0123382482098173	NA	NA	NA	NA	0.0269889371414771	NA	NA	NA	NA	0.0150505355318031	NA	NA	NA	NA	NA	0.000912160273425763	NA	NA	NA	NA	NA	NA	NA	NA	0.0272256410977353	NA	NA	NA	NA	NA	0.00192272923584836	NA	NA	0.011108194087218	NA	NA	NA	NA	NA	0.00240267593168671	5.41629218509679e-05	0.00368111705086923	NA	NA	0.01695604597157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00044790665756032	NA	0.0130429110924901	NA	NA	0.000307976694468483	NA	NA	NA	NA	0.00514188124501486	NA	NA	NA	NA	NA	0.000259698677607359	NA	NA	0.00895246620566064	0.001793915204404	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X1YV	0.104282026225005	0.106395495753667	0.0397006076734574	NA	0.155904316653042	0.00135182592162274	0.0313999992263332	NA	0.033701971627129	NA	0.012897443878053	0.00926089623444864	NA	NA	NA	NA	NA	NA	NA	NA	8.15486634853586e-06	NA	NA	0.00986602913733746	NA	0.000353795740044189	0.00697031973662709	0.049428422281144	NA	NA	NA	NA	NA	0.00211691966442516	NA	NA	0.000313648705712933	0.00413681732921645	0.0031769477401663	NA	NA	0.000247782477513217	0.00281426528679358	NA	NA	NA	0.000332049429781426	NA	NA	NA	NA	0.351596853518004	NA	0.000410147957503945	NA	NA	NA	NA	0.000119081958602343	0.00184007240684921	NA	NA	NA	NA	0.0257625819394175	NA	NA	NA	NA	0.00582226092414918	NA	NA	NA	NA	NA	0.00229852226503295	NA	NA	NA	NA	NA	NA	NA	NA	0.00393566395928589	0.000443185621172374	NA	NA	NA	NA	0.00231566839427859	NA	NA	0.00360413727734732	NA	NA	NA	NA	NA	0.000306748434187248	NA	0.00103451798100982	NA	NA	0.0100213897962339	NA	NA	NA	NA	NA	NA	NA	0.000158810794659315	NA	NA	NA	NA	NA	0.00224457468765032	NA	0.00377768956117514	NA	NA	0.000208785488436243	NA	NA	NA	NA	0.00431653803758996	NA	NA	NA	NA	NA	7.7366680742516e-06	NA	NA	0.00316879287381777	0.00194650386765446	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X21R	0.108628149015334	0.0627005375979244	0.0387221006327694	NA	0.227434771548984	8.84686431741076e-06	0.0505712784572401	NA	0.0237180269119531	NA	0.013112197806727	0.00506488186209633	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76937286348215e-05	NA	0.00333963923944444	NA	NA	0.00909759486024244	0.0332526568694757	NA	NA	NA	NA	NA	0.000919553485227402	NA	8.53462204738389e-06	0.000128747896007504	0.00414595286140898	0.00202551560566049	NA	NA	NA	0.00528646979305831	NA	NA	NA	0.000305997424625756	NA	NA	NA	NA	0.328122183314522	NA	0.000603668388717479	NA	NA	NA	NA	NA	0.00853670366251857	NA	NA	NA	NA	0.0356273634137822	NA	NA	NA	NA	0.0022089058989226	NA	NA	NA	NA	NA	0.00192872050195235	NA	NA	NA	NA	NA	NA	NA	NA	0.00554406966583	0.000663306662292499	NA	NA	NA	0.000919137162200699	0.00501304964527197	NA	NA	0.00188084335388165	NA	NA	NA	NA	NA	0.000927359541978059	NA	0.00161262724392907	NA	NA	0.00294746294829143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00462482842287262	NA	0.00400773361654401	NA	NA	0.000593260313049936	NA	NA	NA	NA	0.00138344141772978	NA	NA	NA	NA	NA	1.12407217209452e-05	NA	NA	0.00228072162102864	0.0020742253997846	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X21T	0.10829684148126	0.122172685366382	0.0470190464357846	NA	0.204514480625572	NA	0.020640069982941	NA	0.0352218281983251	NA	0.0128103468234809	0.0121879676324657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0378313472182587	NA	NA	0.0261137417848279	0.0470241348706626	NA	NA	NA	NA	NA	0.00154730823915135	NA	NA	0.000790403551049088	0.0056169960509505	0.00909822757092113	NA	NA	0.00186247317440738	0.00448969570735393	NA	NA	NA	0.00430948030542482	NA	NA	NA	NA	0.184594000141628	NA	0.00193996579723689	NA	NA	NA	NA	0.000345801553583975	0.00537508337612566	NA	NA	NA	NA	0.0171998639691743	NA	NA	NA	NA	0.00644598689982442	NA	NA	NA	NA	NA	0.0100974689700881	NA	NA	NA	NA	NA	NA	NA	NA	0.017556478446874	0.00206399639738811	6.31813997351466e-05	NA	NA	0.00179006898645586	0.00274446855326044	NA	NA	0.0150282683759285	NA	NA	NA	NA	NA	0.00141532695950327	0.000265976731435374	0.00203685807803878	NA	NA	0.0117912817301018	NA	0.000230039660109511	NA	NA	NA	NA	NA	0.000392339530905669	NA	NA	NA	NA	NA	0.00283553033576461	NA	0.00369674793886585	NA	NA	8.85175650651796e-05	NA	NA	NA	NA	0.00329582167410356	NA	NA	NA	NA	NA	0.000437287372327988	NA	NA	0.00560734922649429	0.00111521531076132	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X222	0.0416089970331304	0.169059143051546	0.0236829718004814	NA	0.106068329687077	NA	0.0179262445783233	NA	0.0489640961839556	NA	0.00268128152271522	0.0209754784696867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0150737637568123	NA	NA	0.0170769381274109	0.0689927690505008	NA	NA	NA	NA	NA	0.00191708119343349	NA	5.4068708716402e-05	0.000104079522458145	0.00605119878991379	0.00688317693255603	NA	NA	NA	0.000417963182389876	NA	NA	NA	0.000437155928891642	NA	NA	NA	NA	0.295734340802638	NA	0.000603968314201273	NA	NA	NA	NA	0.000203552785755866	0.00755634880700081	NA	NA	NA	NA	0.0311776844730023	5.92233320625795e-06	NA	NA	NA	0.0079223270645802	NA	NA	NA	NA	NA	0.00515879091400027	NA	NA	NA	NA	NA	NA	NA	NA	0.0314709496395493	0.000379577689386344	NA	NA	NA	0.00552520786292826	0.00100328711427515	NA	NA	0.0163002350946937	NA	NA	NA	0.000121407830728311	NA	0.000753891082589348	3.1695449937201e-05	0.00310801853207733	NA	NA	0.00714255319242275	NA	NA	NA	NA	NA	NA	NA	0.000167141403821089	NA	NA	NA	NA	NA	0.00023195805057848	NA	0.00807554001808286	NA	NA	0.00138659368012469	NA	NA	NA	NA	0.010487136034239	NA	NA	NA	NA	NA	0.000569969734683859	NA	NA	0.0122445335767778	0.00466263099872034	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X233	0.0405671347667288	0.300024638398845	0.0204028300731913	NA	0.0844699722557905	NA	0.00453297837510092	NA	0.0406217022897773	NA	0.00356769770876173	0.00458068345103168	NA	NA	NA	NA	NA	NA	NA	NA	2.70070499468819e-05	NA	NA	0.0448808468879577	NA	NA	0.0131424717073481	0.0817847631094324	NA	NA	NA	NA	NA	0.00239432993627443	NA	NA	0.000181412110094017	0.00193830925684347	0.0161224340258723	NA	NA	0.000100058906360581	0.0024787823096739	NA	NA	NA	0.00140314906629766	NA	NA	NA	NA	0.199218057356333	NA	0.000474062274272531	NA	NA	NA	NA	0.000338916339907188	0.0102161914348248	NA	NA	NA	NA	0.00366388265303977	NA	NA	NA	NA	0.00433883753244997	NA	NA	NA	NA	NA	0.00612595158344327	NA	NA	NA	NA	NA	NA	NA	NA	0.0205908832611411	0.000334710323931854	NA	NA	NA	0.00894630666416667	0.000975795706277523	NA	6.72962556053463e-05	0.00879466871979279	NA	NA	NA	NA	NA	0.00237750587237309	3.5087028004761e-05	0.00226715329533604	NA	NA	0.0119005901483152	NA	2.9995534981987e-05	NA	NA	NA	NA	NA	6.30902396300117e-05	NA	NA	NA	NA	NA	0.000166691054180347	NA	0.00737281395086798	NA	NA	0.00116938312577382	NA	NA	NA	NA	0.0170297159456043	NA	NA	NA	NA	NA	0.000613967647767855	NA	NA	0.0273477372408845	0.00231950712576586	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X235	0.0670491919055652	0.127528665076289	0.0384371893022058	NA	0.201303413589485	0.000468253689678372	0.0184750344344608	NA	0.0452624440876126	NA	0.0157105509217694	0.00858451001147322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0917903043892149	NA	NA	0.00677492993639193	0.0357581311634724	NA	NA	NA	NA	NA	0.00128233212962497	NA	NA	0.000769674161404054	0.00418161434503478	0.0159667213191708	NA	NA	0.000203836783404809	0.00445491210701685	NA	NA	NA	0.00123750495319155	NA	NA	NA	NA	0.177756881923103	NA	0.00141321902685275	NA	NA	NA	NA	0.000200242151332318	0.00600874468258764	NA	NA	NA	NA	0.00643957190892302	NA	NA	NA	NA	0.00592966277699283	NA	NA	NA	NA	NA	0.0084653585307174	NA	NA	NA	NA	NA	NA	8.83856591942015e-05	NA	0.0192498890950281	0.0019328548102732	NA	NA	NA	0.0175668612137931	0.00251106195158073	NA	0.00444137937450864	0.00548910889916719	NA	NA	NA	NA	NA	0.00382701446353076	2.97085768344136e-05	0.00701524166288525	NA	NA	0.0242679954682262	NA	0.000249509755619994	NA	NA	NA	NA	NA	0.000109213380320107	NA	NA	NA	NA	NA	0.00161219248451242	NA	0.00410242671496724	NA	NA	0.00127493141653455	NA	NA	NA	NA	0.00742777855544001	NA	NA	NA	NA	NA	0.000144842527626862	NA	NA	0.00567592404246402	0.00153078464051776	NA	NA	NA	NA	NA	NA	NA	NA	NA
CSM9X23B	0.0554360455237342	0.108561210027411	0.0373977800527256	NA	0.172424508221463	NA	0.0339466733774912	NA	0.0425137472321736	NA	0.0161097548542606	0.0116797888311415	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0172121099583113	NA	NA	0.0129392900637669	0.0697601094936474	NA	NA	NA	NA	NA	0.00203001702064711	NA	NA	0.000293524535563779	0.00412056028869576	0.00569313214778888	NA	NA	NA	0.00415620969312859	NA	NA	NA	0.000362491140401126	NA	NA	NA	NA	0.273237025893462	NA	0.000195016679701096	NA	NA	NA	NA	0.000117165488089212	0.0017281631849822	NA	NA	NA	NA	0.0225236491041338	NA	NA	NA	NA	0.00277188001632099	NA	NA	NA	NA	NA	0.000870023159896574	NA	NA	NA	NA	NA	NA	NA	NA	0.015185979944378	0.00175537223197922	NA	NA	NA	0.0400916978201	0.00288948973374892	NA	0.000466996092336622	0.00203179393800202	NA	NA	NA	NA	NA	0.000963200263694535	NA	0.00198614937344783	NA	NA	0.00594600969885915	NA	0.00115788377139159	NA	NA	0.00586071766582359	NA	NA	4.14243858362798e-05	NA	NA	NA	NA	NA	0.0037904978900217	NA	0.0029114790860159	NA	NA	0.00143086270003925	NA	5.71945273610842e-05	NA	NA	0.00931970941182036	NA	NA	NA	NA	NA	0.000172249926091343	NA	NA	0.00560939491743887	0.00206766545710421	0.000184355175571651	NA	NA	NA	NA	NA	NA	NA	NA
ESM5GEXY	0.668328980693962	0.0907918261455383	NA	NA	NA	NA	0.0120303436919866	NA	0.0673642988261434	NA	NA	0.0127236942913664	0.00166829611283074	0.0187671466147664	NA	0.0287732937117628	NA	NA	NA	NA	NA	NA	NA	0.00126571519915858	0.00806533002006452	NA	0.000161717952799933	0.0136754508215605	NA	NA	NA	NA	NA	8.62025247156752e-05	NA	0.00371497593941344	NA	NA	0.000272117677435798	0.00142511425363283	9.94101630054453e-05	0.000438473426887102	NA	NA	NA	NA	0.00216877486451332	NA	0.000410445003646215	NA	NA	NA	0.00381045405743185	0.00171608558267311	0.000425769896929002	0.0334595855846391	NA	NA	0.000302364177336035	0.000883601083752256	NA	NA	NA	0.00482230030076111	NA	0.00267842838783232	NA	0.00111387776965939	NA	0.000822603975620111	NA	NA	NA	NA	NA	0.000182285572732095	NA	NA	NA	NA	NA	0.00160286285137989	0.000672480514448601	NA	0.00092725686527493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00116297792116411	0.00584281720739511	0.000464586238467639	0.000237132559217857	NA	NA	NA	NA	0.00412441272639631	NA	NA	NA	NA	NA	NA	NA	1.31068166234263e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000387760128721037	NA	NA	0.000942682580224052	NA	NA	NA	4.8696864839381e-05	NA	NA	0.00043625535022775	0.000259716612476701	0.000440086573548448	NA	NA	NA	NA	NA	NA	NA
ESM5GEYX_P	0.0413041565222493	0.137525886597636	0.0633247778005925	NA	NA	0.0436622569006483	0.0288367897685606	NA	0.0172108474377402	0.059440321492476	0.0142184154175589	0.0233615910357572	0.000179079522454605	0.0183827109794374	0.000112199700800796	0.00142500953330791	0.0511835968437417	0.0441528555923851	NA	NA	NA	NA	0.00526429262855299	0.0295089613094365	0.0153804523187938	0.00724091402422926	0.00530403918922883	0.0145902144260949	0.0152299727200727	0.0251363996362676	0.0108635710304772	0.0015460092106421	NA	NA	NA	0.00327535126572996	NA	0.000149599601067729	0.0237685899504268	0.0520483412044235	NA	0.00187410166906222	0.00587941098823736	0.00278167258220645	NA	NA	NA	NA	0.00078554457188114	NA	NA	NA	0.00993326684462174	NA	0.0229437388166965	0.00642383620310346	NA	0.000669678214191428	0.031697222140741	4.10665571558342e-06	NA	NA	0.00194904813587164	NA	NA	0.000197119474348068	NA	0.000634918306884514	0.00697500806664515	0.00233903376257663	NA	0.000493385350972396	NA	NA	NA	9.82664046229202e-05	NA	NA	NA	NA	0.00727215394092281	0.00121557009181309	NA	0.00546683875509665	NA	0.000107213047431872	0.0020738611363703	NA	0.0085566571822475	NA	NA	NA	NA	NA	0.00282391246956675	NA	0.0183758176644862	NA	NA	0.000546918541550555	0.00106509049309202	0.000322372473673403	0.000353025725264732	0.000962130767651284	NA	NA	0.000298025871931007	NA	0.0151842128420991	5.73465137426298e-05	NA	NA	NA	NA	NA	7.1866475022724e-06	NA	0.0125034466574756	0.0160800504531988	0.0138653896922942	0.000827931125516997	0.00287524566601156	NA	NA	NA	0.00546683875509665	NA	NA	0.000283065911824235	NA	NA	0.0022005807984512	NA	NA	0.00229899386934968	NA	NA	NA	0.00127936992168021	0.00156786248570004	NA	NA	0.0257831979114722	NA	NA	NA	0.000973130738318029	NA
