feature	COA_PWY_1_coenzyme_A_biosyn_II	NONMEVIPP_PWY_methylerythritol_phosphate_pwy_I	NONOXIPENT_PWY_pentose_phosphate_pwy	PANTO_PWY_phosphopantothenate_biosyn_I	PEPTIDOGLYCANSYN_PWY_peptidoglycan_biosyn_I	PWY_2942_L_lysine_biosyn_III	PWY_3841_folate_transformations_II	PWY_5097_L_lysine_biosyn_VI	PWY_5667_CDP_diacylglycerol_biosyn_I	PWY_5686_UMP_biosyn	PWY_5695_urate_biosyn_inosine_5_phosphate_deg	PWY_6121_5_aminoimidazole_rnt_biosyn_I	PWY_6122_5_aminoimidazole_rnt_biosyn_II	PWY_6125_SP_of_guanosine_nt_de_novo_biosyn_II	PWY_6126_SP_of_adenosine_nt_de_novo_biosyn_II	PWY_6151_S_adenosyl_L_methionine_cyc_I	PWY_6277_SP_of_5_aminoimidazole_rnt_biosyn	PWY_6317_galactose_deg_I	PWY_6385_peptidoglycan_biosyn_III	PWY_6387_UDP_N_acetylmuramoyl_pentapeptide_biosyn_I	PWY_6527_stachyose_deg	PWY_6609_adenine__adenosine_salvage_III	PWY_6700_queuosine_biosyn	PWY_6703_preQ0_biosyn	PWY_6737_starch_deg_V	PWY_7111_pyruvate_fermentation_to_isobutanol	PWY_7208_SP_of_pyrimidine_nucleobases_salvage	PWY_7219_adenosine_rnt_de_novo_biosyn	PWY_7220_adenosine_dnt_de_novo_biosyn_II	PWY_7221_guanosine_rnt_de_novo_biosyn	PWY_7222_guanosine_dnt_de_novo_biosyn_II	PWY_7228_SP_of_guanosine_nt_de_novo_biosyn_I	PWY_7229_SP_of_adenosine_nt_de_novo_biosyn_I	PWY0_1296_purine_rns_deg	PWY0_1319_CDP_diacylglycerol_biosyn_II	PWY66_422_D_galactose_deg_V	VALSYN_PWY_L_valine_biosyn
ESM5ME9H_P	-0.536519706960095	0.628296194836073	0.544728654277742	0.0370804769536722	-1.09452539249293	0.0749812563503351	1.31963545414342	-0.482224093251086	0.868818202434719	-0.178957953294693	0.87266955754733	-0.919930506123423	-0.955492949054346	-2.14365420795994	-2.48111232683041	-0.620355563841628	-0.955492949054346	NA	-1.4878282241045	-1.2401376456359	NA	0.285025599021182	-1.60955365502384	-2.47756754704844	-0.708200990863459	-1.78232147572941	0.639456394476678	1.30168588386287	-3.05610656866049	1.34779877656603	-3.05610656866049	1.26474806261357	-1.93601060253134	-1.59401926189226	0.868818202434719	-3.01936113176002	-1.67684411653847
ESM5MEA7_P	0.207005929192101	0.576713909734272	1.26176870452075	1.49611063630397	0.100575487129016	1.79564079107005	2.67342184176133	-0.148010473131107	-0.0808335462329948	-1.05390037305437	1.46511023013121	-0.615822865169829	-0.80558368968945	-0.295518712958657	-0.631418406069472	-0.00949545650419285	-0.80558368968945	NA	-0.583553559198334	0.0158870080070243	NA	-3.76171386677652	0.412431756822845	2.34442233512548	-0.985433957378911	0.492325904345137	0.177742462701974	3.14840540868482	-1.0885353525324	3.37428015268382	-1.0885353525324	3.5581515907962	-0.169170234554797	-3.4823518284627	-0.0808335462329948	-4.21616087918638	0.492325904345137
ESM5MEBA_P	NA	NA	2.92282051301389	NA	NA	NA	NA	0.20668194723113	0.167328824673886	-2.53864866933555	-0.0544828217278311	-0.626057212608977	0.684169296530773	NA	NA	NA	0.684169296530773	-0.623904808115513	NA	NA	1.7811579350066	NA	NA	NA	1.58436615029595	0.577967848915168	0.0977933678171408	3.73158744518974	NA	2.49509187473389	NA	-1.65298196802069	NA	-0.614665967986794	0.167328824673886	2.63945197397908	0.577967848915168
ESM5MEBP_P	-1.02016072041821	-0.99000303113883	0.384536231993762	-0.479519392215854	-0.834062640434921	-0.345228172761415	-0.334530045670821	-0.406240789790074	-0.403914392557179	-0.388383449553935	-1.79917830115387	0.00481897372994589	0.124706463040206	-0.531014310083526	-0.683500370112329	-0.378783495715045	0.124706463040206	1.01193558511504	-0.809423754592991	-0.531264162453773	-0.555816670777789	-0.411557576659614	-1.89358436328999	-2.14977670475546	0.185128712400391	0.289447218208388	0.910799066020223	1.36754220276601	-1.01188127880093	-0.00861025163631686	-1.01188127880093	0.502286256942799	-0.387458117320708	0.0766480767254676	-0.403914392557179	1.00985423931619	0.289447218208388
ESM5MEDZ_P	-0.724532440784637	-0.985880299269778	0.171399336280304	-0.0124100292691298	-0.618056091645979	0.225551634052871	0.0378925992038621	0.134089529061795	-0.798310240620474	-0.7654897983792	-0.899658564277606	-0.208781676896169	-0.0741984922522321	-1.18798090780888	-1.43590147075659	-1.12241871537651	-0.0741984922522321	0.420747778378624	-0.715946744406788	-0.673598905272686	-0.24003552996561	-1.3023122344808	-0.651903619764459	-1.64895511623269	-0.214982463551915	0.526518221297449	0.868486972969102	1.13275604275952	-1.94478172202414	1.24350328379011	-1.94478172202414	1.33812250238807	-0.448111469461596	-2.26108979799257	-0.798310240620474	0.817300345687235	0.526518221297449
ESM5MEE2_P	-0.565069679015349	-0.799133320757091	1.43207420777696	-0.395694802321542	-0.804941034520118	-0.176430087338652	0.0424695973802806	-0.562961540257952	-0.42728931968037	-0.196866715530307	-0.160314081169308	0.526144048580248	0.59257676512681	-1.76088931536292	-1.98192765421916	-1.23923355487414	0.59257676512681	0.0885612977828913	-0.801162988616023	-0.894929536622773	0.247537830866813	0.627086627474278	-1.78040980262105	-1.61834085284273	0.531247479098956	-0.695747777664606	0.848691709055914	1.09817949489273	-2.53755953124108	0.859914616366641	-2.53755953124108	0.759303951388366	0.869826689321123	0.669031202998342	-0.42728931968037	0.0885612977828913	-0.695747777664606
ESM5MEE6_P	-1.19660797409637	-1.0469660169196	0.61001440292051	-0.888414364549487	-0.938734307757001	-0.404572037411581	-0.52457738623185	-0.617297002864704	-0.227928556491318	-0.704416003565514	-0.316633010522054	-0.192626755841616	-0.0867922381990581	-1.20265452532937	-1.44074033238724	-0.673458230310789	-0.0867922381990581	0.465610021421004	-1.04348802615902	-0.994986474685629	0.103452027154952	0.815900111148684	-3.80862838399976	-2.48546523728532	-0.0548000211208208	-0.336332268826884	0.920324226769105	0.796588357485906	-1.83297025170479	0.157392040140445	-1.83297025170479	0.758384253957079	-0.567566124611578	0.378561189872934	-0.227928556491318	0.465610021421004	-0.336332268826884
ESM5MEEJ_P	-0.558969442369205	0.151150925004634	0.0754372781290004	-0.452219982749141	-0.762233561273522	-0.42345006807845	0.123748404335713	-0.707767681045451	0.382340960378709	-0.223493932235188	0.693267990853124	0.183622632994439	0.204049895872179	-0.826302183113634	-1.00031607326168	-1.03947984258644	0.204049895872179	-1.99836734794481	-0.825467424077022	-0.757807253359483	-1.7174080274032	0.693400010700767	-2.15290124577405	-1.08766477595205	-0.420183609870113	-0.937463075875779	0.788019394424692	0.702414870360985	-1.38867865672941	0.289216648725889	-1.38867865672941	0.5743742482078	-0.596295746747025	0.691872261824236	0.382340960378709	-1.99836734794481	-1.12704946079749
HSM5FZBP_P	-0.695022842718385	-0.823489501379296	1.31302673429639	-0.751332669326305	-0.684161914614236	-0.722591365405204	-1.2361408019008	-1.16999744166296	-0.0241729794815175	-0.946165635389289	-0.913747854085127	0.626956529864309	1.09511240152554	-1.59669385040302	-1.60360222623026	-0.86951281715026	1.09511240152554	2.24316160954895	-0.788660527885019	-0.681109322534056	0.688803933299462	1.32421752607654	-2.4355189568563	-1.82186679647254	1.94537290236957	0.52760984773131	-0.376763239160595	0.679118160970432	-1.76906709252447	0.483911464671331	-1.76906709252447	-1.33767964934037	-1.46855479969437	1.07151856831454	-0.0241729794815175	2.24316160954895	0.52760984773131
HSM5FZBQ_P	0.0963135815967526	-0.918969832400914	2.35607781801739	0.124962311623567	-0.604313977619068	0.161635034975087	-0.0903624688207487	-0.851348438519107	-0.586587972755554	-0.0578812394198966	-0.253739315213264	0.0701957411837347	0.212863386422104	-0.636631137688248	-0.892729436198256	-0.476240510481388	0.212863386422104	0.484453785034936	-0.661047560692978	-0.554866486221079	0.396900491442206	-0.997503902478749	-0.122093721076345	-0.844136590803336	-0.504109099494813	0.141543688427249	0.75461483039707	1.46814401558899	-1.2634019607052	1.14617090087057	-1.2634019607052	2.01191146489691	-0.446946350880701	0.461130247278195	-0.586587972755554	0.484453785034936	0.141543688427249
HSM5FZC2_P	-0.733428693285844	0.0277590509250008	1.5998101747172	-1.10458336184681	-1.19023193022875	-1.39377666779387	0.115407725112855	-2.00798134145352	0.446596608809584	-1.43761221979877	-1.04762424614448	0.354019134465067	0.321011468227047	-1.93536932076168	-2.21035674284178	-2.32587120682779	0.321011468227047	-1.51042106839815	-1.26433511735563	-0.932061633011188	-1.32501244008943	1.22074514078397	-5.98976176836201	-5.78483589104089	1.61199458135132	-1.22575269899824	1.56656647630105	0.409438029984934	-2.52950186015666	0.306490703902753	-2.52950186015666	1.28872814289397	-0.795980142343917	1.44792539973864	0.446596608809584	-1.51042106839815	-1.22575269899824
HSM5MD4A_P	-0.702954153979438	0.526088461929158	-0.577054782659619	-0.234577548285896	-0.241124180876689	0.205264314643853	0.421099489047344	-1.38987715372276	-0.305439406194112	-0.57737037447447	1.28940086845993	0.234064283140842	0.293290711012987	-0.257774948869279	-0.377785030415092	-1.17424227226084	0.293290711012987	-1.59828899504828	-0.241124180876689	-0.214827588742568	-0.431710766818002	-1.65418949891055	0.644793108682365	0.0894456197385245	-0.811711027531971	-0.293024642426209	0.394375384149079	0.832346440203769	-0.620259574642233	0.226346285773836	-0.620259574642233	0.326391221179845	-0.24857954602963	-2.31709146594663	-0.305439406194112	-1.59828899504828	-0.293024642426209
HSM5MD4B_P	-1.13015924891022	0.497093237387958	2.73480693683091	-1.67930503408933	-1.28627642681897	-1.76257265299137	NA	-3.05495642802225	-0.320386085344766	-1.72716752979032	-2.24579224804138	-2.03592306826975	-2.23129132435735	NA	NA	2.76567825787475	-2.23129132435735	-1.82948553749469	-1.73050974515886	-1.57284745957756	-3.24566235213954	0.985559945464555	NA	NA	-0.331401071473392	-0.444571005088994	0.754603773996375	1.89971318804858	NA	1.48641762977941	NA	2.07149478615747	NA	0.942701990881542	-0.320386085344766	-1.82948553749469	0.553898556878228
HSM5MD4U_P	-0.09827306525852	0.920063008821873	0.698038978883465	-1.03467666888802	-1.00812318871761	0.0469714869674175	0.676568176366821	-0.433943952042617	0.832855283909492	0.203822372763826	0.119648711061875	-0.792701610748724	-0.866446662023726	0.475756132294283	0.312751326183053	-0.0584152815915034	-0.866446662023726	-0.653473959847034	0.14528373099568	-1.12794558296611	-0.876469007535966	1.41980980278414	-3.29589258926457	-4.44320360431083	0.457445037312805	0.128350712037794	1.09089444642872	1.22211081973111	0.299346701600432	0.313624637717418	0.299346701600432	0.671727536971231	0.208048954571727	0.0698835857890697	0.832855283909492	-0.485315608573251	0.128350712037794
