feature	Phocaeicola_vulgatus	Faecalibacterium_prausnitzii	Bacteroides_uniformis	Prevotella_copri_clade_A	Bacteroides_stercoris	Phocaeicola_dorei	Bacteroides_ovatus	Bacteroides_fragilis	Eubacterium_rectale	Alistipes_putredinis	Bacteroides_caccae	Parabacteroides_distasonis	Bacteroides_xylanisolvens	Roseburia_faecis	Bacteroides_thetaiotaomicron	Roseburia_intestinalis	Phocaeicola_massiliensis	Alistipes_onderdonkii	Parabacteroides_merdae	Akkermansia_muciniphila	Escherichia_coli	Bacteroides_eggerthii	Sutterella_wadsworthensis	Dialister_invisus	Bacteroides_faecis	Bacteroides_cellulosilyticus	Lachnospira_eligens	Faecalibacterium_SGB15346	Eubacterium_siraeum	Barnesiella_intestinihominis	Alistipes_finegoldii	Phascolarctobacterium_faecium	Prevotella_sp_885	Flavonifractor_plautii	Lachnospira_pectinoschiza	Veillonella_parvula	Enterocloster_bolteae	Dysosmobacter_welbionis	Candidatus_Cibionibacter_quicibialis	Firmicutes_bacterium_AF16_15	Ruminococcus_bicirculans	Clostridium_sp_AF34_10BH	Odoribacter_splanchnicus	Alistipes_shahii	Ruminococcus_bromii	Bacteroides_finegoldii	Anaerostipes_hadrus	Prevotella_copri_clade_B	Roseburia_inulinivorans	Prevotella_marseillensis	Bacteroides_caecigallinarum	Phocaeicola_coprocola	Fusicatenibacter_saccharivorans	Ruminococcus_gnavus	Dysosmobacter_sp_BX15	Faecalibacterium_SGB15315	Alistipes_SGB2313	Ruminococcus_torques	Waltera_intestinalis	Blautia_wexlerae	Phocaeicola_plebeius	Ruminococcus_sp_BSD2780120874_150323_B10	Oscillibacter_sp_ER4	Parasutterella_excrementihominis	Acidaminococcus_intestini	Veillonella_dispar	Klebsiella_pneumoniae	GGB3746_SGB5089	GGB1266_SGB1699	Dorea_longicatena	GGB1543_SGB2126	Coprococcus_eutactus	Paraprevotella_clara	Prevotella_copri_clade_E	GGB3278_SGB4328	Roseburia_hominis	GGB1680_SGB2312	GGB3277_SGB4327	Clostridium_sp_AF36_4	Clostridium_fessum	Lacrimispora_amygdalina	Akkermansia_sp_KLE1798	Bifidobacterium_longum	Clostridiales_bacterium	Clostridiaceae_bacterium	Clostridium_sp_AM22_11AC	GGB9708_SGB15234	Bifidobacterium_adolescentis	Alistipes_dispar	Enterocloster_clostridioformis	Eisenbergiella_massiliensis	Eubacterium_ventriosum	Lachnospira_sp_NSJ_43	Prevotella_stercorea	GGB9342_SGB14306	Hungatella_hathewayi	GGB781_SGB1024	Blautia_obeum	Haemophilus_parainfluenzae	Blautia_faecis	Bilophila_wadsworthia	Clostridium_leptum	Parasutterella_SGB9260	Clostridium_symbiosum	Ruthenibacterium_lactatiformans	Clostridium_sp_AF20_17LB	GGB9713_SGB15249	GGB51647_SGB4348	Roseburia_sp_AF02_12	GGB1549_SGB2133	Clostridium_sp_AT4	GGB6601_SGB9333	GGB4237_SGB5728	Phocaeicola_sartorii	Proteus_mirabilis	Clostridium_sp_1001270H_150608_G6	Alistipes_communis	Dysgonomonas_mossii	GGB33469_SGB15236	Vescimonas_coprocola	Rikenellaceae_bacterium	Bacteroides_salyersiae	Ruminococcus_lactaris	GGB3304_SGB4367	Bacteroides_intestinalis	Phascolarctobacterium_succinatutens	Bacteroides_mediterraneensis	Collinsella_aerofaciens	GGB33512_SGB15201	GGB3175_SGB4191	Clostridium_sp_AM49_4BH	GGB16040_SGB9347	Collinsella_SGB14861	Veillonella_rogosae	Butyrivibrio_crossotus	GGB9453_SGB14844	Lacrimispora_celerecrescens	Coprococcus_comes	Tyzzerella_nexilis	Oscillospiraceae_bacterium	Clostridiaceae_bacterium_Marseille_Q4149	GGB3267_SGB4317	GGB9480_SGB14874	GGB3478_SGB14857	Gemmiger_formicilis	GGB58485_SGB80143
MSM79H5S	0.258219434177402	0.0835378406116234	0.138941228783127	0	0.0936861819625686	0	0.00066777457017145	0.013304107929723	0.0398548332632602	0.0439948881867183	0.0421105467001544	0.0170214074291448	0.0460665477055015	0.0118610536118107	0.00905939076678989	0.00271774352423452	0	0.00985056990905862	0.031757513806413	0	0.000730740384262042	0	0	0	0	0.0103800934526399	0.00340268101697581	0.00448984160307172	0	0.0082252516710948	0	0.000734636262391392	0	0.000995449509050914	0	0	7.82334445975066e-05	0.00191487674757774	0.000364633134106549	0.00292359330106914	0.00251315727544185	0.000364422546099556	0	0.000434337764420881	0.0060036534913333	0	0.00142905021544732	0	0.00689717840500011	0	0	0	0.00465662730460934	0	0	0	0	0.00166848877939716	0.000247651496222524	0.00162342294590089	0	0	0	0	0.0120824869011627	0	0	0	0	0.00153202775086638	0	0	0	0	0	0	0	0	0.0031052254570997	0.00180463392591745	0.000707470409489432	0	0	0.000440971286641127	0.00209924654769918	0.00291201096068459	0.000290927331659369	0.000116876343880527	0	0	0	0.00467705434128756	0.000143410432761512	0	0	0	0	1.15823403845559e-05	0	7.45481544751466e-05	0.00301235614601625	0.00479972185536036	0	0	3.05352610138306e-05	0	0	0.0300821809167886	0	0	0.000163837469439731	0	0	0	0	0.00426082714546798	0.00154561067731737	0	0.000262708538722449	0.00170091933247392	0	0.0164188098471373	0.00407782616739198	0	0	0	0	0.000120035163985406	0	0	0.000263550890750416	0	0	0	0	0	0	0	0	0	0	0	0.000260602658652529	0	0.00026239265671196	1.05294003495966e-05
MSM79H5U	0.042827773249503	0.153615670497391	0.232435032884969	0	0.120779098100119	0	0.00058931090584823	0.00684573030428934	0.0049664623374386	0.0577572418695575	0.0122076936320344	0.0190092450437776	0.0377931555351213	0	0.00685405547248271	0.0174839632285091	0	0.0253640124291431	0.0197199924030065	0	0	0	0	0	0	0.0280935575741437	0.00801314088948539	0.0197652813179785	0	0.0125604587589483	0	0.0033157479880566	0	0.000343551940779859	0	0	0	0.00194242824287779	0.000401717115890891	0.0110541583271607	0.0011958271592961	0.00274952554866466	0	0.00247224194670405	0.00809683658038943	0	0.00105174624842946	0	0.00390017479523139	0	0	0	0.0077112147896724	0	0	0.000294044940589933	0	6.37152872399471e-05	0.00693386608489651	7.77015698048071e-06	0	0	0	0	0.00876662411210694	0	0	0	0	0.000376186600097882	0	0	0	0	0	0.0127035406496317	0	0	0.00238055409433437	0.000586757854268929	0.00728652020956779	0	0	0.000953287259262498	0.00261210477235272	0.000331119689611089	0.000611178347636157	0	0	0	0	0.00135511537739597	0.000487410847161344	0	0	0	0	0	0	2.90825875555157e-05	0.00173507605374151	0.0101302866621814	0	0	0	0	0.00438092550783804	0	0.000208795218289795	0	0	0	0	0	0	0.029698650001826	0.00426159809706636	0	0.0024059736078848	0.00848645445183929	0	0.0132168150193138	0.00733724823442608	0	0	0	0	0	0	0	3.50767086547442e-05	0	0	0	0	0	0	0	0	0	0	0	0.00128174289505171	0	0	0.000126431554296691
MSM79H5Y	0.339298840958688	0.115531823278246	0.115338553806503	0	0.0666479361656153	0	0.000659439204612935	0.00538423425473795	0.00525803881190025	0.071735516953981	0.0147118144989774	0.0325438793379029	0.00256848535646289	0	0.00875185277616894	0.0157569555297096	0	0.0371183071812636	0.0321566079167236	0	0	0	0	0	0	0.0234952684556911	0.00443588491938298	0.00693269210143142	0	0.00067827434533498	0	5.84935759090174e-05	0	0.000331393837037316	0	0	0	0.000705899218393979	0	0.0043467319199653	0.00128277772284195	0.00196795828644168	0	0.00142247168319712	0.00410783955180736	0	0.000153087838201955	0	0.00224964827990693	0	0	0	0.00247587924791283	0	0	0.000247682100494893	0	0.00014806513400941	5.3261592375116e-05	0.000291002924155597	0	0	0	0	0.0120384801924951	0	0	0	0	0.00028713125634051	0	0	0	0	0	0.00228459792991339	0	0	0.00284379233001678	0.0013111350735957	0.00134451512854199	0	0	0.000108825257505149	0.00035022897775936	0.000358495511742925	0.000278655443015589	0	0	0	4.35301030020598e-05	0.000402967371781087	0.000357239835694788	0	0	0	0	2.19743308423816e-06	8.6955566333441e-05	3.37986136290023e-05	0.00074618549160502	0.00700489347419926	0	0	0	0	0.00161438083922062	0	0	0	0	0	0	0	0	0.00469089179682534	0.00179509355048158	0	0.000519326685575054	0.000442521167297381	0	0.0355198315719861	0.00293922370967514	0	0	0	0	4.08094715644299e-06	0	0	0.00312140137632559	0	0	0	0	0	0	0	0	0	0	0	0.000471715635416551	0	0.000147960494338731	3.34846946169653e-06
MSM79H6D	0.0661913277191756	0.0296800984054626	0.014657814646556	0.145419103547316	0	0.0103734161523416	0.00907471796462626	0.0065243923618389	0.0668057629956654	0.0217028600584732	0.0133215077499093	0.0281811398313357	0	0.0068300529516249	0.00477798285569874	0.00400293204202115	0.0505841926044989	0.000425673094082856	0	0	8.69551677839479e-05	0.00341844000512628	0.00690491105061246	0	0.0071116391767765	0.000815893392485205	0.00895961615162299	0.00277681626708412	0.00798059198982409	0.030350467653516	0.0052349166919188	0.0243377453698769	0	0.000155345527018982	0	0	0	0.000507118705781321	0.00723883805857617	0.00670393202645066	0.000163370315230449	0.011680618220102	0.00606673988786856	0.013260303768177	0.0041446234517848	0	0.00155908459923369	0	0.0241207167692921	0	0	0	0.00100333807235005	0	0.00708421116930746	0.0109830605104963	0	0.000957225483373717	0.000139176177637669	0.001642686124183	0	0	0.00813509910613441	0.000133906167468946	0	0	0	0.0011877884282554	0	0.00135882421282217	0	0.00580168233097341	0	0	0.0157461915193559	0.000249726618222497	0	0	0	0.00182569920458778	0.00142218410780524	0	0	0.000452502236759997	0.000926324060111652	0.000400999864656557	0.00220322356940184	4.31182650168328e-05	0	0	0	0.00290221855450808	0	0	0.00918622658887813	6.46773975252448e-06	0	0.000478013876894957	0	0	1.44925279639911e-05	8.98297187850646e-06	0	0	3.47341579302271e-05	0.00031679947491535	0.00738376333821608	0	0.000319314707041332	0	0	0	0	0	0	0.0454315599349873	0.00148374740841261	0	0.00658799180273873	0	0.0194001051606575	0	0.00123186487693927	0.0106643446682469	0.000256912995725303	0	0	0.000444237902631771	0	0.00393118803995147	0.00816384461614564	0	3.0661877345303e-05	0	0.095509951336247	0	0.000685221094892521	0.000136301626636548	0	0.0686806888861475	0.00282388703972749	0	0	0	5.78503388975856e-05	0
MSM79H6F	0.0474552409790053	0.0620657581957631	0.0162135896564231	0.0646851419132989	0	0.0147218539782356	0.0138504953285319	0.0144164045429443	0.00613034615496409	0.0337998693277964	0.0285657777839561	0.0432537631446253	0	0.00106117455860219	0.0122862201485417	0.000399472761669823	0.0248005479639021	0.00136599211670014	0	0	0	0.00607031782159074	0.0102117673225973	0	0.0215762050214017	0.00353055063042388	0.00690945073443086	0.00528287246317104	0.000718317993461335	0.0681844778103686	0.0217231796565874	0.0274530420463722	0	0	0	0	0	0	0.00401570593951924	0.00142892708516314	0	0.0151766791820476	0.00603935583911396	0.029923555497142	0.000685713130281703	0	0	0	0.0187718076616374	0	0	0	8.12594070717159e-05	0	0.0192540563356431	0.0109831630003046	0	0.000176925614153038	0	0.000218882259795043	0	0	0.0120827556922657	0	0	0	0	0	0	0	0	0.00130356264999185	0	0	0.00231936842610765	0	0	0	0	0	0	0.000152787905365015	0	0.000401621144127396	0.000667767817989038	0	0.00749608552078687	0	0	0	0	0	0	0	0.012725501173396	0	0	0	0	0	0	0	0	0	0	0	0.0323171063057553	0	0	0	0	0	0	0	0	0.0225155536571156	0.00197347885043846	0	0.00874404297775919	0	0.065179901755734	0	0.00100468473751189	0.00684209262561403	0.000102869607086123	0	0	0	0	0.00527554268772756	0	0	0	0	0.0546880864610201	0	0	0	0	0.0943812216208156	0.00633810737615523	0	0	0	0	0
MSM79H6H	0.0268999983021349	0.0173497395172528	0.0224012371622208	0.450220338703161	0	0.018913752405212	0.00150226176568205	0.0101766082097129	0.0128321390518982	0.0136459513940752	0.0068182077196113	0.019627204637172	0	0	0.00352027913833112	0.00264366904468572	0.0379750795263747	0.000630884817992345	0	0	0	0.00125281514179383	0.00522965719172642	0	0.00554980943208272	0.0259431466371688	0.00154680165237165	0.00412918474330954	0.000287823027563328	0.050965957338929	0.00375507295354339	0.0073696650112094	0	0	0	0	0	0	0.0024235280381494	0.00253563365373366	0.000182811232052343	0.0118400508708304	0.00513487910386213	0.0146747878889652	0.00384357126626084	0	3.36084262488085e-05	0	0.00444608080396007	0	0	0	0.000197812917125342	0	0.00406301452000306	0.000859166273793079	0	0.000275147185137306	0.00043528145138163	0.000155249996685673	0	0	0.00193242636324034	0	0	0	0	2.73286511019713e-05	0	0	0	0.00203743815875132	0	0	0.0024185274764584	0	0	0	0	0.000314453925871207	0.000113501121172447	0	0	0	0.00127386401774897	3.53528082340407e-05	0.00139259828487711	0	0	0	0	4.53539316160354e-06	0	0	0.00274263364931456	0	0	0.000352481453149272	0	0	5.37269651451535e-05	0	0	0	0	3.12825836018317e-05	0.00182066962405312	0	0	0	0	0	0	0	0	0.00965457282759901	0.000937082002466788	0	0.00260785106792228	0	0.0405816513808411	0	0.000823929757691386	0.00330676678333869	0.00147470053031538	0	0	2.27932579403677e-05	0	0.0296008830759362	0.000133735952201142	0	0.000141992693597909	0	0.0257617309107046	0	7.34966276444527e-05	0	0	0.0662167401594179	0.00182334434309714	0	0	0	0	0
MSM79H6J	0.029796958097389	0.0536224620385239	0.0128995621847447	0.192978531924476	0	0.020424441789911	5.30851308548472e-05	0.0162916522011762	0.010510980522243	0.0144827701366481	0.00454002481792174	0.00974834906489171	0	0.000378200404094981	0.00594316700906161	0.0033608121576414	0.0475852122271256	0.000478140016643309	0	0	0	0.00326049870614339	0.00583712136033514	0	0.00220004221887872	0.0235057470261735	0.013298199118089	0.00267070545652839	0.00389938947114998	0.0466219538667783	0.00473678871843771	0.0173661899555456	0	5.49543256032577e-05	0	0	0	0.000101185742380601	0.0015209014602897	0.00258073488263825	7.70108236344964e-05	0.0471090660182139	0.00688673651805904	0.0118672682316894	0.00183966147138525	0	0.000563250684187583	0	0.0119916319889503	0	0	0	0.00186383639013135	0	0.00481591796278707	0.012790650437404	0	0.00158171259610465	0.00158158798312142	0.000654467387909998	0	0	0.00682679767312669	0	0	0	0	0.000741696476169137	0	0.000468420203951577	0	0.00964703870952788	0	0	0.0225215536846439	2.91594380751965e-05	0	0	0	0.000966747523877717	0.000135828151717801	0	0	0.000389415572585442	0.00547524525704294	0.000398512320361038	0.00300628822035962	0	0	0	0	0.000224552595775669	0	0	0.0130003740881756	0	0	0.00063938921693949	0	0	1.65735267692363e-05	0	0	0	0	0.000310535554202535	0.00830333691138746	0	2.70410173603324e-05	0	0	0	0	0	0	0.025881119712453	0.00160364448115266	0	0.00476146208911673	2.36764668131926e-06	0.0384655356626158	0	0.00152488907575298	0.00708748803403829	0.00430836928210211	0	0	0.000167604462440773	0	0.0157517041448521	0.000420194979442596	0	0	0	0.097326104451101	0	0.000361128425392836	0.000173585885635686	0	0.0678734520263691	0.00665632711207168	0	0	0	0.00013495586083521	0
MSM79H6L	0.0221322728116239	0.0283065720967493	0.0408716720705044	0.24546218913084	0	0.0228487257218686	0.000598338093988337	0.0248991887497674	0.00242008094428723	0.0149562886084624	0.0135572389745292	0.0164501610205324	0	0.000145988894661694	0.0159844475370388	0.00251312181786848	0.0568553559341622	0.00194774895815859	0	0	0	0.00151169145762593	0.00659864712714984	0	0.00573582348555295	0.0387071671510477	0.0214431848641972	0.00401501280043865	0.00260196248785441	0.0593498950330938	0.00924643001786232	0.0128602597354992	0	0	0	0	0	0.000147770799217286	0.00141050473464768	0.00039774655258744	0.00149603615331609	0.0111921425136717	0.0099818474837344	0.0158165666721227	0.000776528549547511	0	3.98382947071567e-05	0	0.00488560045474204	0	0	0	0.000644540333536894	0	0.017569960754825	0.00193934855096794	0	0.000195754943321433	0.000111369034724483	0.000112641823692763	0	0	0.00546255569406328	0.000113660054867386	0	0	0	0.000420656754016476	0	0	0	0.00222407144317214	0	0	0.0041985489696646	0.000839149766786876	0	0	0	5.38389733582348e-05	0.000326724928157426	0.00668417854581824	0	0.000301650985482314	0.000634867137377967	1.20914951986581e-05	0.00123065965342975	0	0	0	0	0	0	0	0.0121804631475409	0	0	0.000350016966276946	0	0	0.000408819816611474	0	0	0	0.000119642163018301	0.000176790387694065	0.00865394675312807	0	0	0	0	0	0	0	0	0.0169072195390417	0.00176943122370259	0	0.00684849560162316	0	0.0523367005389752	0	0.00197358657421467	0.00553739568539813	0.017056390406124	0	0	4.3274824921511e-06	0	0.0138736543120436	0.000767746305666379	0	0	0	0.0164081589845791	0	0.000247939291020906	0.000116078353907117	0	0.0786667586468828	0.00435612024393764	0	0	0	0	0
MSM79H6N	0.0443255139181528	0.0515608231856975	0.0178998645072195	0.211911047153727	0	0.0269019444242624	0.000435800822748203	0.0338381695896701	0.0062599331207844	0.0153818029263628	0.0722753594542997	0.0147833743092876	0	4.15358417856809e-05	0.00783269623341528	0.00233108518962088	0.0466154538851897	0.00347729213394489	0	0	0.000103644294863331	0.00170166744920713	0.00566788461733771	0	0.00284657232952532	0.0348291705045003	0.0164303550702503	0.00231051257832891	0.00648349751058382	0.0532635322861093	0.00851641004287176	0.0167936309278742	0	0	0	0	0	0.000138930229421073	0.00450930806495841	0.000105727597272645	1.83591024820711e-05	0.00595538034982293	0.00643506072956729	0.020584069455219	0.000652073654115029	0	5.92439122648425e-05	0	0.00323614988006688	0	0	0	0.000666266151778475	0	0.0071105715357871	0.00345255291783429	0	0.000963266951506187	0	0.000129685574979746	0	0	0.00269592352405186	0	0	0	0	0.000689833510283831	0	0.000131508464587895	0	0.00225660712848793	0	0	0.00150765991233984	0.000356244711992556	0	0	0	0.000244267207491972	0.000143878072643191	0.00416009449859728	0	0.000204944874516184	0.00109724933770514	0.000337625196709319	0.01033239871179	0	0	0	0	0	0	0	0.0291831605624604	0	0	0.00140805201589456	0	0	0.000388405692936328	0	0	0	0	0.0001532529334851	0.0152334978360998	0	0	0	0	0	0	0	0	0.0179219995953185	0.00410397553994641	0	0.0101141727844144	0	0.0332363556061798	0	0.00378666254172789	0.00786290411835032	0.0218439465872512	0	0	1.14581632512216e-05	0	0.00766173522945102	0.000181117103209665	0	0	0	0.00403600779884257	0	0.000923423792928073	0.000350125011165199	0	0.049646789097141	0.00787644558401086	0	0	0	0.0010830568400417	0
MSM79H6Y	0.117473200595096	0.0633103594888701	0.0914598541348169	0	0	0.00161253152880481	0.0121141304409795	0	0.0898286989310644	0.0209346576328752	0.00328030062412115	0.0224932185118315	0.00691521122224645	0.0162993896375592	0.00527404737685538	0.00347287195691368	0.00235279093505924	0.00848340066784245	2.52116415958625e-05	0.000848454089283924	0	0.00474701004500215	0.00221190980212155	0	0	0.0012291625465481	0.0190996555380285	0.00914739169097774	0.0687218673236727	0.0135400451453084	0	0.0072979467461716	0	0	0	4.48488498740488e-05	0	0	0.00426013397136946	0.00224130226870568	0.00188871936136251	0.00779926566976373	0.00231807741849007	0.00238661760996425	0.00193255467790608	0.00899624853306887	0.00304174021645778	0	0	0	0	0	0.00245490441810581	0	0.00821152035193931	0.000431385123788527	0	0.000177748407834156	0.0277732203970035	0.00648496632345472	0.0489487188875357	0	0.0106604702617285	0.000394897923890994	0	0.000184589757814943	0	0.000959689372304871	0.150062351303575	0.000628517356568247	0	0	0.0143461842180445	0	0.00361223278985565	0.00740196060421283	0	0	0	0.000142401432933422	0	0	0	0	0.00358081325661055	0	0.0107881754613699	0	0	0	0	0	0	0	0	0	0	4.82695248644429e-05	0	0	0	0	0	0	0	6.70198914784524e-05	0.00254827617617692	0	0.0218223861387155	0	0	0	0	0	0	0	0.00759845937866099	0	0.00153347592902682	0	0	0	0.00160252288716625	0.00329740399907312	0	0	0	0	0	0	0.0285983632196863	0	0.000759769922866311	0	0	0	4.67492248687118e-05	0.000949680730666313	0	0.00628111943236052	7.8042066447497e-05	0	0	0	0.000440886998761842	0
MSM79H7O	0.102107463052085	0.310738102571728	0.096779413130885	0	0.0160123980373241	0	0.00126762650912561	0	0.00212854879280589	0.0221026785745945	0.0198307609281224	0.005952112202616	0.0181498113511728	0.0501990735038993	0.00547047322595522	0.00312917592812126	0	0.00490101639416341	0.024664761543202	0	0	0.0645665710165147	0.00775562855718455	0	0	0	0.00274209184258407	0.0189679475466197	0.000540735783613022	0.00690250705202197	0.00685416586393504	0.00802593735218411	0	0	0.00513894013895314	1.0401038023594e-05	0	0.000288865192382563	0.00629120968090797	0.00274209184258407	0.0106354159599674	0.0149737125583315	0.00467089342789138	0.00795608492636656	0	0.00230217521163157	0.000711998330160622	0	0.000481166202205161	0	0	0	0.00159998695142502	0	0.006302319880615	0.0107811486859116	0	1.73744612439584e-05	0.000153415310848022	0.000205656888193804	0	0.0279297419336995	0.0141763784389318	0.000216767087900827	0	0.000221967606912623	0	0	0	0.000454690832690556	0	0.00894536547474711	0	0	0	0.000611770145569618	0	0.0136084581241208	0.00559528568223836	0.000598059686356697	0	0	0	0.000215112377306163	0.000676067471533658	9.75097314712003e-05	0.0156428066066448	0.000879478681063279	0	0	0	0.00192513758327626	0.00220407451209085	0	0	0	0	0	4.52681541254179e-05	2.84846609509809e-05	0.000231541289638886	0.000117248064993249	0	0	5.21233837318769e-05	0	0.00194156649560899	0	0.00227948203776191	0	0	0.00957793769636392	0	0	0	0.000267353954651947	0.00706975101569682	0	0.000768140296765253	0	0	0	0	0	0	0	0	0	0	0.00585424789030309	0.00214332299454395	0	0.000189582556702794	0.000142896079210522	0	0	0	0.000240524004295628	0	0	0	0	0	0	0	0
MSM79H7Q	0.101275020351586	0.164258410116279	0.0362012217288679	0	0.0108304426304215	0	0.00350375661750599	0	0.0113408886254081	0.0160307696384879	0.017753265615701	0.00242294771615746	0.010559549056107	0.175338084053057	0.00283211108595369	0.00791997866036157	0	0.00185235436013636	0.0186577805278104	0	0	0.047773942711367	0.00698435304426881	0	0	0	0.000862688298976169	0.00953692869369035	0.000921107287567183	0.0051689858544238	0.00355088357279934	0.0170997103823909	0	9.80563299624307e-05	0.00112816630630101	4.86248780777265e-05	0	7.37438909235668e-05	0.0131464617047398	0.0210575680532247	0.032907404750835	0.0188605762278502	0.00350490886580167	0.0031327326662968	0	0.000339337123077978	0.00100464528900404	0	0.00504742365922948	0	0	0	0.000775232653334001	0	0.00344798779999505	0.0036708326203797	0	0.00142440934312053	0.00254036181748733	0.000657588102344998	0	0.0550203170180736	0.0138173006624852	4.17113883036421e-05	0	0.000470462979126445	0	0	0	0.00189291350014432	0	0.0111422410192328	0	0	0	0.000889535684265531	0	0.0766938770101692	0.0083569112140837	0.00194753006935959	0.000181133432081012	0	1.29051809116241e-05	0.000175026516113904	0.00122103751893288	0.00061195906983604	0.00248136670474847	0.000593292647446012	0	0	0	0.0012007579489289	0.00109532722987411	0	0	0	0	4.14809386445009e-06	0.000108541789453124	1.7629398923915e-05	0.000148063905994974	0.00215216936667249	0	0	0.000298317083751742	0.000133430352639829	0.000752187687420387	0	0.0162438203483592	0	0	0.00223536169362064	0	0	0	0	0.00338023560020902	0	0.000447648462871967	0.000142763563834843	0	0	0	0	0	0	0	0.000130895406389332	0	0.00143996469511222	0.000603547657277572	0	0.00705210524405483	0.000142072214857435	0	0	1.95882210265716e-05	0.00116065970823921	0	0	0	0	0	0	0	0
MSM79H7W	0.0450586696215014	0.16321505383101	0.0598714777222543	0	0.00883820487738576	0	0.0018169813160698	0	0.0380174306390016	0.00828929358829256	0.0113692247073152	0.00123502130827775	0.0196666641065546	0.136607926060241	0.00282101069963905	0.00336573271453098	0	0.000390067975628664	0.0156769622734912	0	0	0.103813007556752	0.00398027596611063	0	0	0	0.00808099356550756	0.0132439249123802	4.55001725748225e-05	0.00233901142903823	0.00179300935814035	0.0217739853985175	0	0	0.014650473725454	7.75015727233553e-05	0	0	0.00505307926781727	0.00151849552922984	0.0219209591017451	0.00983071375690153	0.00188063501018343	0.000954339936793161	0	0.00302488871076715	0.000735915834688446	0	0.00556277429563754	0	0	0	0.00136558702088376	0	0.00336456902725285	0.00816664094917782	0	0.000234133880359449	0.00693394701545632	0.000300464055212771	0	0.0873587021814714	0.00386658371903748	0.000144762697399182	0	0.000988086867858886	0	0	0	0.00327705974393759	0	0.00468093207627178	0	0	0	0.00340203975760859	0	0.0680619742606338	0.00926876917029329	0.00132159964177051	1.97826837281827e-05	0	0	2.45538015685097e-05	0.00198687965867656	0.00161880537260452	0.00175053477248866	0.00111923442410396	0	0	0	0.00393780138045894	0.00251903385096471	0	0	0	0	0	0.000325483331692534	0.000161170688020793	0.000390300713084289	0	0	0	5.2482296243593e-05	0.00023052644979725	2.79284946750704e-06	0	0.0282917978433151	0	0	0.0106543716123609	0	0	0	0.000352829982728552	0.000818770368891193	0	3.23505063319715e-05	8.15744781968048e-05	0	0	0	0	0	0	0	0.000363186799503896	0	0.000558104418590415	0.00338958830373262	0	0.000862525010548823	0.000393326300007424	0	0	2.71139135803933e-05	0.000780019582529515	0	0	0	0	0	0	0	0
MSM79H7Y	0.0661525213545405	0.179964890576017	0.0576800844678404	0.000149602759780295	0.0151831059655121	0	0.000387591249812704	0	0.0493174884226937	0.0260503530473546	0.0270371715633488	0.00319506252590792	0.020139003468382	0.0315268868108784	0.00304779184344299	0.000251631142327261	0	0.00324916671962426	0.0175830467307483	0	0	0.06450350948485	0.00460935081380753	0	0	0	0.00570892526799941	0.0153988231171828	0.000845727838415026	0.00623795700698865	0.00868803743450507	0.025139093836378	0	6.66974112192731e-05	0.00719830644545359	0.000689128846688654	0	0.000491018878748886	0.0221262831526654	0.00552737304899869	0.0325793533033001	0.0055127975657777	0.00405851415191968	0.00446674428597331	0	0.0012123303923895	0.00262941717306754	0	0.00115251260925053	0	0	0	0.00385329134816807	0	0.00194903361631148	0.010325272313753	0	0.00289469096768965	0.00384058152679936	0.00315833230819101	0	0.13181985402362	0.0148381917305704	0.000286262490460346	0	0.000573457811846836	0	0	0	0.00563884634467287	0	0.00793570929257018	0	0	0	0.00154919896059314	0	0.0211379487864161	0.00594959564694448	0.000808647809100815	0	0	0.000313314587318512	0.000257927751078731	0.000160097107699411	9.36329042116723e-05	0.0253826793119672	0.00320707272408202	0	0	0	0.0030135103069072	0.00181971992917481	0	0	0	0	0.000538360048250679	0	0.000928283375378744	0.000435282230911801	0.000270054553118599	0	0	0.000382227471987378	0	0.001597006545558	0	0.00688545827359815	0	0	0.00346535028675806	0	0	0	0.00134467578003614	0.00442325104404186	0	0.0012068500106984	0.000234606977925139	0	0	0	0	0	0	0	0.0018634463788378	0	0.000289993814164921	0.000734720958203927	0	0.00237463772636454	0.000197410344745158	0	0	0.000405081829677899	0.00126142061987781	0	0	0	0	0	0	0.000597711415926572	0
MSM79H81	0.000464019787004792	0.0756503550967575	0	0	0	0.456813688897951	0	0	0.0505775748675618	0.0779230860725863	0	0	0	0.0217413113546003	0.0349087893284992	0.0198187774038774	0	0	0	0.00240773547869454	0	0	0	0.00382039466471515	0	0	0.0118358214895978	0.00503450412496948	1.65264132818355e-05	0	0	0	0	0	0	0.0178152407514351	0	0	0.00103278444692263	0	0.00315479918894881	0	0	0.0359340088679337	0	0	0.00023625788001498	0	0.000595881943683104	0	0	0	0.00236176411780493	0	0.0241470683190287	0	0	0.000372193448417689	0.000274431567032178	0.000280367109830586	0	0	0.00774448675361422	0	0	0.025682744539126	0	0.000242077039621261	0	0.000413625864814404	0	0.00728058334980155	0	0	0	0.000884395876962481	0	0	0.00928202510478561	0.00177216686649661	0.00209850533721681	0	0	4.85317911163773e-05	0	0.000119060005544495	0	0	0	0	0	0	0.00551214074545297	0	0	0	0	0.00165752942225288	0.0168108538033911	0.0030470283530405	0	0	0	0	0	0.000834583870732723	0.000149203252305027	0	0	0	0	0	0	2.32766384251206e-05	0	0	0	0	0.00488658108777783	0.000227296374221309	0	0	0	0	0	0	0	0.000165729665586862	0	0	0	0	0.00121573882494408	0.000842381544605138	0	0	0	0.000187726088898603	0	0.00657122779379598	0	0.0550795095053644	0	0	3.60787895589362e-06	0
